FID,lon,lat
3289,113.8539,22.67621
3290,113.85447,22.67635
3291,113.8557,22.67693
3292,113.85339,22.67892
3293,113.85764,22.68034
3294,113.85393,22.68329
3295,113.85502,22.68219
3296,113.86131,22.67474
3297,113.86827,22.6764
3298,113.86324,22.67695
3299,113.86439,22.67777
3300,113.86375,22.67816
3301,113.86346,22.67983
3302,113.8678,22.68014
3303,113.86654,22.67721
3304,113.86545,22.67824
3305,113.8647,22.6746
3306,113.87677,22.67287
3307,113.87325,22.67707
3308,113.88053,22.67947
3309,113.87297,22.68266
3310,113.87675,22.68318
3311,113.87821,22.67059
3312,113.88363,22.67417
3313,113.89348,22.67426
3314,113.89753,22.67507
3315,113.89724,22.67514
3316,113.89759,22.67538
3317,113.89772,22.67574
3318,113.89711,22.67556
3319,113.89781,22.67593
3320,113.89739,22.67593
3321,113.89758,22.67593
3322,113.897,22.67597
3323,113.89748,22.67612
3324,113.89775,22.6764
3325,113.89749,22.67698
3326,113.89,22.67799
3327,113.89073,22.67873
3328,113.89029,22.6812
3329,113.8921,22.68305
3330,113.89299,22.67456
3331,113.89217,22.67418
3332,113.89307,22.67348
3333,113.89217,22.67677
3334,113.89283,22.67496
3335,113.89499,22.68047
3336,113.89283,22.67827
3337,113.89745,22.67871
3338,113.89406,22.67383
3339,113.89427,22.67422
3340,113.89449,22.67778
3341,113.89601,22.67607
3342,113.89495,22.67651
3343,113.89415,22.67603
3344,113.89536,22.67702
3345,113.89595,22.67762
3346,113.89662,22.67671
3347,113.89749,22.67471
3348,113.89967,22.67429
3349,113.89687,22.67445
3350,113.89823,22.67531
3351,113.88794,22.67359
3352,113.90036,22.67498
3353,113.89967,22.6755
3354,113.90027,22.67561
3355,113.90081,22.67559
3356,113.90089,22.67582
3357,113.90103,22.67567
3358,113.89934,22.67574
3359,113.89876,22.67596
3360,113.8981,22.67612
3361,113.89834,22.67626
3362,113.89815,22.67635
3363,113.90739,22.67591
3364,113.90695,22.67678
3365,113.90732,22.67689
3366,113.90005,22.67688
3367,113.89989,22.67733
3368,113.90704,22.67707
3369,113.90738,22.67721
3370,113.90138,22.6774
3371,113.90186,22.67799
3372,113.89912,22.67745
3373,113.89967,22.67902
3374,113.89943,22.67915
3375,113.8991,22.67921
3376,113.89989,22.6791
3377,113.89967,22.67921
3378,113.89986,22.67931
3379,113.89943,22.67935
3380,113.89967,22.6794
3381,113.89967,22.67959
3382,113.89989,22.67951
3383,113.89976,22.67978
3384,113.90143,22.68107
3385,113.90114,22.68125
3386,113.90662,22.68078
3387,113.90704,22.68236
3388,113.90256,22.67719
3389,113.90263,22.67854
3390,113.90757,22.67909
3391,113.9073,22.6779
3392,113.89854,22.67937
3393,113.89843,22.67992
3394,113.8992,22.67996
3395,113.89919,22.68082
3396,113.89975,22.68174
3397,113.90057,22.68175
3398,113.90007,22.68038
3399,113.89998,22.68105
3400,113.90076,22.68101
3401,113.90068,22.68267
3402,113.90198,22.6824
3403,113.90144,22.68134
3404,113.90163,22.68119
3405,113.90109,22.67904
3406,113.9017,22.68039
3407,113.90199,22.67938
3408,113.89848,22.67809
3409,113.89808,22.6767
3410,113.89839,22.67662
3411,113.89911,22.67551
3412,113.89833,22.67571
3413,113.90105,22.67704
3414,113.90041,22.67672
3415,113.90025,22.6765
3416,113.90149,22.67608
3417,113.90109,22.67478
3418,113.9018,22.67656
3419,113.90491,22.67512
3420,113.90634,22.67755
3421,113.90618,22.67842
3422,113.91768,22.67199
3423,113.91447,22.67649
3424,113.91694,22.67492
3425,113.91618,22.67664
3426,113.9089,22.67596
3427,113.91575,22.67726
3428,113.91391,22.67797
3429,113.91028,22.68054
3430,113.91079,22.68053
3431,113.91457,22.67986
3432,113.9099,22.68039
3433,113.91018,22.68078
3434,113.91109,22.68092
3435,113.91043,22.68086
3436,113.9108,22.68102
3437,113.91014,22.68097
3438,113.91028,22.68117
3439,113.91052,22.68111
3440,113.90989,22.6819
3441,113.9088,22.68155
3442,113.90995,22.68283
3443,113.91043,22.68213
3444,113.9097,22.68289
3445,113.90987,22.68305
3446,113.90959,22.68327
3447,113.90847,22.68315
3448,113.90923,22.68349
3449,113.90843,22.67969
3450,113.91131,22.68137
3451,113.91179,22.6819
3452,113.91288,22.68121
3453,113.9108,22.67321
3454,113.90905,22.67797
3455,113.91193,22.67602
3456,113.91042,22.67895
3457,113.92726,22.67763
3458,113.92639,22.6814
3459,113.91825,22.68227
3460,113.91875,22.68221
3461,113.92023,22.6833
3462,113.9237,22.68334
3463,113.92547,22.68191
3464,113.9186,22.68192
3465,113.91899,22.68119
3466,113.9183,22.6803
3467,113.92022,22.68289
3468,113.91913,22.68254
3469,113.92005,22.68235
3470,113.91912,22.6795
3471,113.91995,22.67954
3472,113.91986,22.67977
3473,113.9201,22.68107
3474,113.92098,22.68326
3475,113.92152,22.68332
3476,113.92114,22.67892
3477,113.92081,22.68127
3478,113.92206,22.68315
3479,113.92351,22.68296
3480,113.92386,22.68258
3481,113.92221,22.67998
3482,113.9264,22.68025
3483,113.92494,22.67962
3484,113.92483,22.68064
3485,113.92107,22.67669
3486,113.92491,22.67683
3487,113.9243,22.67793
3488,113.93019,22.67918
3489,113.92738,22.6799
3490,113.92995,22.68046
3491,113.92955,22.68064
3492,113.92974,22.68073
3493,113.93004,22.68076
3494,113.9293,22.68115
3495,113.93005,22.68153
3496,113.92917,22.68062
3497,113.92802,22.68081
3498,113.92939,22.68041
3499,113.92904,22.67961
3500,113.92905,22.68033
3501,113.9276,22.67447
3502,113.93249,22.68158
3503,113.93184,22.68035
3504,113.93345,22.68067
3505,113.93345,22.6795
3506,113.93485,22.68257
3507,113.93552,22.68007
3508,113.93489,22.681
3509,113.93423,22.68007
3510,113.93422,22.67893
3511,113.93498,22.67951
3512,113.93612,22.67855
3513,113.93594,22.68192
3514,113.93037,22.67594
3515,113.93244,22.67627
3516,113.93267,22.67531
3517,113.93245,22.67366
3518,113.93326,22.67588
3519,113.93313,22.67531
3520,113.93498,22.67816
3521,113.93366,22.67756
3522,113.93414,22.67645
3523,113.93498,22.67689
3524,113.93507,22.67586
3525,113.9342,22.67531
3526,113.9362,22.67637
3527,113.93579,22.67531
3528,113.93704,22.67726
3529,113.93515,22.67234
3530,113.93807,22.68164
3531,113.94328,22.68166
3532,113.94297,22.68178
3533,113.93843,22.68189
3534,113.94292,22.68202
3535,113.94321,22.68192
3536,113.93878,22.68206
3537,113.93802,22.68215
3538,113.9423,22.68235
3539,113.94178,22.68297
3540,113.93878,22.68268
3541,113.93934,22.68216
3542,113.93974,22.6827
3543,113.94092,22.68229
3544,113.9422,22.68143
3545,113.94205,22.68084
3546,113.9394,22.68043
3547,113.94247,22.6835
3548,113.94324,22.68123
3549,113.94358,22.68234
3550,113.94385,22.68192
3551,113.94478,22.68313
3552,113.9445,22.68141
3553,113.94721,22.67929
3554,113.94657,22.68264
3555,113.93744,22.68159
3556,113.93688,22.68065
3557,113.93802,22.68125
3558,113.93968,22.68162
3559,113.93886,22.68172
3560,113.93847,22.68126
3561,113.939,22.68119
3562,113.93838,22.68031
3563,113.94033,22.68116
3564,113.93695,22.67531
3565,113.93777,22.67415
3566,113.94276,22.67989
3567,113.93971,22.67387
3568,113.94123,22.67456
3569,113.93923,22.67531
3570,113.94154,22.67604
3571,113.94146,22.6767
3572,113.9426,22.67745
3573,113.9492,22.67565
3574,113.94728,22.68141
3575,113.94911,22.68273
3576,113.9482,22.68294
3577,113.96467,22.67435
3578,113.95899,22.67256
3579,113.96123,22.68236
3580,113.96451,22.68176
3581,113.96304,22.68067
3582,113.96298,22.68147
3583,113.96524,22.67426
3584,113.96559,22.67422
3585,113.96555,22.67444
3586,113.96581,22.67445
3587,113.96613,22.67456
3588,113.96691,22.67953
3589,113.97188,22.68285
3590,113.97139,22.68163
3591,113.9742,22.68068
3592,113.96523,22.67269
3593,113.77712,22.67065
3594,113.77834,22.66984
3595,113.7818,22.67329
3596,113.79374,22.66983
3597,113.79319,22.67055
3598,113.79294,22.67111
3599,113.79293,22.66619
3600,113.79309,22.67263
3601,113.78538,22.66892
3602,113.78536,22.67378
3603,113.78792,22.6738
3604,113.80169,22.66533
3605,113.79856,22.66625
3606,113.80062,22.6664
3607,113.80192,22.66631
3608,113.80032,22.66722
3609,113.80013,22.6675
3610,113.80129,22.67048
3611,113.80061,22.67131
3612,113.794,22.67119
3613,113.79409,22.67091
3614,113.7943,22.67039
3615,113.79425,22.672
3616,113.7949,22.67126
3617,113.79544,22.67203
3618,113.79596,22.6711
3619,113.7954,22.6704
3620,113.79752,22.67282
3621,113.79738,22.67144
3622,113.79865,22.67264
3623,113.79753,22.67352
3624,113.79719,22.6703
3625,113.79993,22.67026
3626,113.79725,22.66797
3627,113.79865,22.66713
3628,113.79876,22.66785
3629,113.79954,22.6674
3630,113.79892,22.66948
3631,113.80097,22.66939
3632,113.79944,22.66875
3633,113.79907,22.66864
3634,113.79976,22.66806
3635,113.80171,22.67041
3636,113.80192,22.67085
3637,113.80384,22.66594
3638,113.80239,22.66525
3639,113.80236,22.67112
3640,113.80247,22.67078
3641,113.80153,22.66795
3642,113.80269,22.6697
3643,113.80276,22.66349
3644,113.80872,22.66468
3645,113.80555,22.66855
3646,113.81297,22.66799
3647,113.80318,22.66871
3648,113.80331,22.67086
3649,113.80337,22.67131
3650,113.80412,22.67103
3651,113.80405,22.67073
3652,113.80441,22.67071
3653,113.80565,22.67071
3654,113.8042,22.66994
3655,113.80507,22.66886
3656,113.80416,22.66835
3657,113.80521,22.66824
3658,113.80494,22.67031
3659,113.80507,22.6696
3660,113.80509,22.66764
3661,113.80523,22.66778
3662,113.8057,22.66727
3663,113.80595,22.66885
3664,113.80584,22.66952
3665,113.80605,22.66806
3666,113.80627,22.66729
3667,113.80474,22.66706
3668,113.80639,22.66678
3669,113.80678,22.66865
3670,113.80847,22.66699
3671,113.80689,22.66785
3672,113.80996,22.66966
3673,113.80692,22.67172
3674,113.80804,22.66924
3675,113.80896,22.67089
3676,113.81083,22.6678
3677,113.81316,22.66428
3678,113.81203,22.66736
3679,113.82173,22.67331
3680,113.81376,22.67253
3681,113.81437,22.67172
3682,113.82107,22.67298
3683,113.81967,22.67203
3684,113.82046,22.67339
3685,113.82151,22.67363
3686,113.82192,22.66991
3687,113.82173,22.67212
3688,113.82106,22.67179
3689,113.8207,22.67093
3690,113.82273,22.67339
3691,113.82397,22.66413
3692,113.82382,22.67398
3693,113.82439,22.67369
3694,113.82439,22.67188
3695,113.82439,22.6696
3696,113.82439,22.66827
3697,113.82433,22.66653
3698,113.82478,22.66357
3699,113.82475,22.66541
3700,113.82496,22.6734
3701,113.82553,22.66974
3702,113.82553,22.67188
3703,113.82496,22.67036
3704,113.82525,22.66884
3705,113.82611,22.66618
3706,113.82611,22.66827
3707,113.82524,22.66769
3708,113.82601,22.6734
3709,113.82606,22.67036
3710,113.82649,22.67188
3711,113.82725,22.67036
3712,113.82639,22.66883
3713,113.82782,22.66659
3714,113.82668,22.66959
3715,113.83194,22.67283
3716,113.82885,22.67377
3717,113.83994,22.66324
3718,113.83381,22.6632
3719,113.83661,22.66675
3720,113.83276,22.66315
3721,113.83625,22.66825
3722,113.83971,22.66921
3723,113.83367,22.67283
3724,113.83315,22.67324
3725,113.84592,22.66288
3726,113.84571,22.67025
3727,113.84699,22.67095
3728,113.84647,22.67141
3729,113.84272,22.67162
3730,113.84539,22.6715
3731,113.84643,22.67223
3732,113.85776,22.66523
3733,113.86016,22.66461
3734,113.85927,22.66458
3735,113.8597,22.66541
3736,113.85787,22.66724
3737,113.85936,22.66792
3738,113.86011,22.66653
3739,113.86016,22.67147
3740,113.86158,22.66466
3741,113.86274,22.66474
3742,113.86295,22.66458
3743,113.86419,22.66461
3744,113.86523,22.66598
3745,113.86153,22.66697
3746,113.86025,22.66791
3747,113.86008,22.66971
3748,113.86141,22.67083
3749,113.86237,22.66595
3750,113.86267,22.66532
3751,113.86247,22.66608
3752,113.86313,22.66654
3753,113.86487,22.66978
3754,113.86272,22.67085
3755,113.86396,22.67159
3756,113.86489,22.67238
3757,113.86821,22.66849
3758,113.87251,22.66803
3759,113.87521,22.67131
3760,113.8702,22.66827
3761,113.86992,22.66757
3762,113.88599,22.66981
3763,113.88643,22.67
3764,113.88626,22.6702
3765,113.88654,22.67026
3766,113.88738,22.67054
3767,113.88815,22.67112
3768,113.88842,22.67133
3769,113.88706,22.67089
3770,113.88792,22.67117
3771,113.88792,22.67145
3772,113.88815,22.67141
3773,113.8882,22.67165
3774,113.88844,22.6716
3775,113.88841,22.67181
3776,113.88159,22.66529
3777,113.87939,22.66625
3778,113.88157,22.6698
3779,113.88319,22.66855
3780,113.88523,22.66923
3781,113.88492,22.67112
3782,113.88545,22.67003
3783,113.88522,22.66825
3784,113.88631,22.6684
3785,113.8858,22.67227
3786,113.88719,22.67238
3787,113.88637,22.67125
3788,113.88796,22.67244
3789,113.88778,22.67178
3790,113.88607,22.66479
3791,113.88672,22.66647
3792,113.88873,22.66556
3793,113.88797,22.66192
3794,113.8841,22.66562
3795,113.88865,22.67157
3796,113.88958,22.67125
3797,113.88887,22.67173
3798,113.88911,22.67179
3799,113.88863,22.67179
3800,113.88887,22.67193
3801,113.88853,22.67198
3802,113.88863,22.67207
3803,113.89425,22.67169
3804,113.88943,22.6726
3805,113.89203,22.67187
3806,113.89052,22.67282
3807,113.892,22.67332
3808,113.89238,22.67265
3809,113.89315,22.67265
3810,113.89317,22.67229
3811,113.89382,22.67264
3812,113.89441,22.67325
3813,113.9077,22.66803
3814,113.90543,22.66941
3815,113.90586,22.66837
3816,113.90533,22.66732
3817,113.9064,22.66941
3818,113.90743,22.66959
3819,113.90694,22.6679
3820,113.91021,22.66367
3821,113.91204,22.66541
3822,113.90947,22.66484
3823,113.91122,22.6652
3824,113.91185,22.66551
3825,113.90876,22.66555
3826,113.91176,22.6657
3827,113.91202,22.66567
3828,113.90904,22.6657
3829,113.90871,22.66579
3830,113.90895,22.66598
3831,113.90941,22.66614
3832,113.90988,22.66637
3833,113.90833,22.66626
3834,113.90975,22.66659
3835,113.91004,22.66665
3836,113.90865,22.66738
3837,113.90861,22.66846
3838,113.90795,22.66907
3839,113.9083,22.66862
3840,113.90865,22.66529
3841,113.9084,22.66551
3842,113.90805,22.66485
3843,113.90885,22.66858
3844,113.90884,22.66834
3845,113.91012,22.66691
3846,113.90963,22.66773
3847,113.91029,22.66665
3848,113.91036,22.66694
3849,113.91109,22.66627
3850,113.91171,22.66827
3851,113.90984,22.66841
3852,113.90856,22.67132
3853,113.91073,22.66973
3854,113.91218,22.67112
3855,113.91467,22.665
3856,113.9134,22.66574
3857,113.91644,22.66677
3858,113.91912,22.66826
3859,113.92123,22.66713
3860,113.92413,22.66608
3861,113.92523,22.66665
3862,113.92267,22.67084
3863,113.92413,22.66853
3864,113.92611,22.66989
3865,113.92631,22.67358
3866,113.92928,22.66285
3867,113.92851,22.67001
3868,113.92996,22.6726
3869,113.93112,22.67244
3870,113.93235,22.67162
3871,113.94373,22.66455
3872,113.94394,22.66458
3873,113.94565,22.66413
3874,113.94373,22.66474
3875,113.94331,22.66526
3876,113.94369,22.66514
3877,113.94345,22.66541
3878,113.9435,22.66565
3879,113.94364,22.66579
3880,113.9433,22.66565
3881,113.943,22.66548
3882,113.94306,22.66579
3883,113.94373,22.66589
3884,113.94325,22.66589
3885,113.94345,22.66589
3886,113.94383,22.66608
3887,113.94403,22.66593
3888,113.94335,22.66608
3889,113.94356,22.66611
3890,113.94129,22.65976
3891,113.94261,22.66612
3892,113.94263,22.66738
3893,113.93695,22.67049
3894,113.94423,22.67017
3895,113.93732,22.66925
3896,113.93845,22.67293
3897,113.93805,22.673
3898,113.93809,22.67267
3899,113.93904,22.67115
3900,113.94111,22.66965
3901,113.93894,22.67245
3902,113.94322,22.66455
3903,113.94321,22.66503
3904,113.94353,22.66485
3905,113.94376,22.66659
3906,113.94339,22.66659
3907,113.94378,22.66717
3908,113.94368,22.66751
3909,113.94417,22.668
3910,113.95508,22.66258
3911,113.96261,22.66459
3912,113.96204,22.66561
3913,113.961,22.66744
3914,113.96465,22.66571
3915,113.9647,22.66549
3916,113.96357,22.66512
3917,113.96581,22.66401
3918,113.96514,22.6657
3919,113.9704,22.66509
3920,113.96559,22.66611
3921,113.9668,22.66657
3922,113.96843,22.6681
3923,113.79022,22.66027
3924,113.79156,22.656
3925,113.79736,22.66198
3926,113.79808,22.66148
3927,113.81162,22.66014
3928,113.81326,22.65799
3929,113.82173,22.66408
3930,113.81595,22.66218
3931,113.81457,22.65864
3932,113.81618,22.65954
3933,113.81588,22.66077
3934,113.81835,22.66063
3935,113.81504,22.65677
3936,113.81391,22.65648
3937,113.81581,22.65447
3938,113.81639,22.65728
3939,113.81978,22.65797
3940,113.81989,22.65525
3941,113.81785,22.65546
3942,113.83184,22.6576
3943,113.83179,22.6586
3944,113.82255,22.65763
3945,113.82267,22.6595
3946,113.82377,22.6597
3947,113.82341,22.6613
3948,113.83572,22.65497
3949,113.8361,22.65523
3950,113.83591,22.65523
3951,113.83553,22.65523
3952,113.83572,22.65532
3953,113.83599,22.65545
3954,113.83619,22.65542
3955,113.83646,22.65544
3956,113.83626,22.65572
3957,113.83648,22.6558
3958,113.83448,22.65589
3959,113.83651,22.65483
3960,113.8367,22.65588
3961,113.83472,22.65594
3962,113.83525,22.65576
3963,113.83653,22.65604
3964,113.83672,22.65613
3965,113.83697,22.65615
3966,113.83724,22.65618
3967,113.83453,22.65613
3968,113.83479,22.6562
3969,113.83679,22.65635
3970,113.83705,22.65637
3971,113.83401,22.6563
3972,113.83416,22.65701
3973,113.83698,22.65708
3974,113.83606,22.6571
3975,113.83624,22.65737
3976,113.83571,22.65788
3977,113.83788,22.65767
3978,113.83782,22.65951
3979,113.83506,22.65514
3980,113.83455,22.65551
3981,113.83477,22.65555
3982,113.83817,22.65424
3983,113.85051,22.65487
3984,113.84473,22.65415
3985,113.85572,22.65562
3986,113.85225,22.66193
3987,113.85446,22.66262
3988,113.85833,22.66134
3989,113.85675,22.66393
3990,113.85943,22.66366
3991,113.86001,22.6631
3992,113.85375,22.65875
3993,113.85431,22.66053
3994,113.85732,22.65925
3995,113.85578,22.65837
3996,113.85811,22.65798
3997,113.86655,22.65827
3998,113.86351,22.65884
3999,113.86791,22.66015
4000,113.8607,22.66335
4001,113.86135,22.66296
4002,113.8622,22.66165
4003,113.8634,22.66311
4004,113.86488,22.65993
4005,113.86391,22.65916
4006,113.86422,22.65883
4007,113.85922,22.65656
4008,113.86229,22.65539
4009,113.86149,22.65858
4010,113.86306,22.6589
4011,113.8632,22.65858
4012,113.88711,22.65619
4013,113.88957,22.65838
4014,113.89056,22.66503
4015,113.90414,22.65508
4016,113.90414,22.65627
4017,113.90414,22.65675
4018,113.90414,22.65723
4019,113.90457,22.65742
4020,113.90409,22.65746
4021,113.9041,22.65765
4022,113.90362,22.65749
4023,113.90374,22.65703
4024,113.90322,22.65722
4025,113.90337,22.65674
4026,113.90362,22.65608
4027,113.90374,22.65646
4028,113.90349,22.658
4029,113.90411,22.65799
4030,113.90445,22.65856
4031,113.90494,22.65781
4032,113.90485,22.65704
4033,113.90461,22.65647
4034,113.90462,22.65608
4035,113.90509,22.65508
4036,113.90509,22.65627
4037,113.90602,22.65856
4038,113.90931,22.65837
4039,113.90609,22.65608
4040,113.907,22.65732
4041,113.90719,22.65433
4042,113.91367,22.6628
4043,113.91285,22.66218
4044,113.91282,22.66371
4045,113.91326,22.66299
4046,113.9125,22.66262
4047,113.91268,22.66106
4048,113.9133,22.66189
4049,113.91259,22.6616
4050,113.91405,22.6626
4051,113.92319,22.65176
4052,113.91794,22.65827
4053,113.91832,22.65837
4054,113.9253,22.65943
4055,113.91814,22.65926
4056,113.92052,22.66053
4057,113.91645,22.65538
4058,113.91799,22.65783
4059,113.91767,22.65797
4060,113.91991,22.65759
4061,113.91747,22.6572
4062,113.93171,22.65605
4063,113.93273,22.66148
4064,113.92854,22.66023
4065,113.92705,22.65775
4066,113.92723,22.65897
4067,113.93031,22.66057
4068,113.9304,22.66082
4069,113.94494,22.66383
4070,113.94415,22.66412
4071,113.94402,22.66427
4072,113.94411,22.66436
4073,113.94464,22.66433
4074,113.94383,22.66436
4075,113.94366,22.66419
4076,113.94364,22.66446
4077,113.94561,22.66281
4078,113.94527,22.66213
4079,113.94556,22.6622
4080,113.94249,22.65897
4081,113.94563,22.65679
4082,113.94603,22.65532
4083,113.94401,22.65706
4084,113.94468,22.65552
4085,113.95015,22.65625
4086,113.94746,22.65896
4087,113.94592,22.66322
4088,113.94573,22.66322
4089,113.94573,22.66341
4090,113.94592,22.66341
4091,113.94597,22.66159
4092,113.9471,22.66216
4093,113.94616,22.66257
4094,113.96315,22.65458
4095,113.96462,22.66122
4096,113.95988,22.66165
4097,113.95854,22.65727
4098,113.96282,22.66387
4099,113.96145,22.66293
4100,113.96302,22.66399
4101,113.95363,22.65816
4102,113.95673,22.65574
4103,113.95427,22.65502
